timestamp,hour_of_week,activity_index,resting_phase,actigraphic_variance
2026-09-03 16:11:05.244616,3.084863523573201,0.36082976409484957,1,0.1027636842152087
2026-09-03 16:16:05.244616,3.168238213399504,0.0,1,0.09524199033036289
2026-09-03 16:21:05.244616,3.2516129032258068,0.1703457834341238,1,0.10062596142073911
2026-09-03 16:26:05.244616,3.3349875930521096,0.20125192284147822,1,0.04641516619223126
2026-09-03 16:31:05.244616,3.4183622828784124,0.07751545104966127,1,0.017927790242444244
2026-09-03 16:36:05.244616,3.5017369727047147,0.16539634235658973,1,0.18490803787204196
2026-09-03 16:41:05.244616,3.5851116625310175,0.4473315267937452,1,0.08269817117829487
2026-09-03 16:46:05.244616,3.6684863523573203,0.0,1,0.1046513179494419
2026-09-03 16:51:05.244616,3.751861042183623,0.23802889089486143,1,0.1573594508934438
2026-09-03 16:56:05.244616,3.835235732009926,0.3147189017868876,1,0.062497473669425305
2026-09-03 17:01:05.244616,3.9186104218362288,0.11303394355601082,1,0.057029609938243575
2026-09-03 17:06:05.244616,4.001985111662531,0.20065968191040046,1,0.060264163642747434
2026-09-03 17:11:05.244616,4.085359801488834,0.2335622708415057,1,0.06164968971551721
2026-09-03 17:16:05.244616,4.168734491315137,0.07736030247936604,1,0.066784812450655
2026-09-03 17:21:05.244616,4.2521091811414395,0.3671318957428157,1,0.20042066088231975
2026-09-03 17:26:05.244616,4.335483870967742,0.47820162424400553,0,0.1247986711575897
2026-09-03 17:31:05.244616,4.418858560794045,0.11753455342763627,1,0.07342941529129127
2026-09-03 17:36:05.244616,4.502233250620348,0.331342793661423,1,0.13337001308120672
2026-09-03 17:41:05.244616,4.585607940446651,0.38427457959004974,1,0.06425736954635593
2026-09-03 17:46:05.244616,4.668982630272954,0.20282805456871114,1,7.254349963953244e-05
2026-09-03 17:51:05.244616,4.752357320099256,0.38412949259077067,1,0.05436536781377761
2026-09-03 17:56:05.244616,4.835732009925558,0.31155879019626637,1,0.10905274455114268
2026-09-03 18:01:05.244616,4.919106699751861,0.1660240034884853,1,0.012505505114698445
2026-09-03 18:06:05.244616,5.002481389578164,0.33656980042566326,1,0.1271560835417021
2026-09-03 18:11:05.244616,5.085856079404467,0.42033617057188954,1,0.07726750526559217
2026-09-03 18:16:05.244616,5.1692307692307695,0.1820347898944789,1,0.022822423044513374
2026-09-03 18:21:05.244616,5.252605459057072,0.4659810166609163,0,0.12798517431655387
2026-09-03 18:26:05.244616,5.335980148883375,0.43800513852758666,1,0.1545054817037777
2026-09-03 18:31:05.244616,5.419354838709678,0.15697005325336089,1,0.01143911885878468
2026-09-03 18:36:05.244616,5.502729528535981,0.4151269008100173,1,0.13330305965649988
2026-09-03 18:41:05.244616,5.5861042183622835,0.42357617256636065,1,0.09422253837999056
2026-09-03 18:46:05.244616,5.669478908188586,0.22668182405003617,1,0.025574664877255904
2026-09-03 18:51:05.244616,5.752853598014889,0.47472550232087246,0,0.20095525493723584
2026-09-03 18:56:05.244616,5.836228287841192,0.6285923339245079,0,0.1155515890138693
2026-09-03 19:01:05.244616,5.919602977667494,0.24362232429313385,1,0.05654998868250605
2026-09-03 19:06:05.244616,6.002977667493797,0.5154923565594958,0,0.17277924626691268
2026-09-03 19:11:05.244616,6.0863523573200995,0.5891808168269592,0,0.13214328194355657
2026-09-03 19:16:05.244616,6.169727047146402,0.25120579267238263,1,0.028855156102780333
2026-09-03 19:21:05.244616,6.253101736972705,0.5314705046213986,0,0.11050700346225217
2026-09-03 19:26:05.244616,6.336476426799008,0.472219799596887,0,0.10889561342330084
2026-09-03 19:31:05.244616,6.419851116625311,0.31367927777479687,1,0.07237487337297238
2026-09-03 19:36:05.244616,6.5032258064516135,0.6169695463428317,0,0.11355196099871401
2026-09-03 19:41:05.244616,6.586600496277916,0.5407831997722249,0,0.13947869926869733
2026-09-03 19:46:05.244616,6.669975186104219,0.3380121478054371,1,0.030781614339324026
2026-09-03 19:51:05.244616,6.753349875930522,0.6023464284508729,0,0.13049766140421953
2026-09-03 19:56:05.244616,6.836724565756825,0.5990074706138762,0,0.13528884121519716
2026-09-03 20:01:05.244616,6.9200992555831276,0.3317687460204786,1,0.007506154856429803
2026-09-03 20:06:05.244616,7.0034739454094295,0.5839951609010166,0,0.181982856128421
2026-09-03 20:11:05.244616,7.086848635235732,0.6957344582773206,0,0.09327407273277519
2026-09-03 20:16:05.244616,7.170223325062035,0.3974470154354662,1,0.041049103511312246
2026-09-03 20:21:05.244616,7.253598014888338,0.7778326652999451,0,0.15357973388029586
2026-09-03 20:26:05.244616,7.336972704714641,0.7046064831960579,0,0.10548999705524087
2026-09-03 20:31:05.244616,7.4203473945409435,0.5668526711894634,0,0.007404134239746285
2026-09-03 20:36:05.244616,7.503722084367246,0.7194147516755505,0,0.06230382624794045
2026-09-03 20:41:05.244616,7.587096774193549,0.6914603236853443,0,0.13773386988330777
2026-09-03 20:46:05.244616,7.670471464019852,0.44394701190893493,1,0.03546295797934823
2026-09-03 20:51:05.244616,7.753846153846155,0.7623862396440407,0,0.10726873294357042
2026-09-03 20:56:05.244616,7.8372208436724575,0.6584844777960758,0,0.19601787593701056
2026-09-03 21:01:05.244616,7.92059553349876,0.3703504877700196,1,0.05238476344907744
2026-09-03 21:06:05.244616,8.003970223325062,0.7632540046942307,0,0.1689475215869284
2026-09-03 21:11:05.244616,8.087344913151366,0.7082455309438764,0,0.1386963116953406
2026-09-03 21:16:05.244616,8.170719602977668,0.48586138130354944,0,0.02310277420514012
2026-09-03 21:21:05.244616,8.254094292803972,0.6620399825335962,0,0.17354739922854248
2026-09-03 21:26:05.244616,8.337468982630273,0.8329561797606344,0,0.08944831995728869
2026-09-03 21:31:05.244616,8.420843672456577,0.4831433426190188,0,0.00533635096841184
2026-09-03 21:36:05.244616,8.504218362282879,0.8436288816974581,0,0.18581277835590698
2026-09-03 21:41:05.244616,8.587593052109181,0.8547688993308328,0,0.16244241491405437
2026-09-03 21:46:05.244616,8.670967741935485,0.5187440518693494,0,0.052849978176377654
2026-09-03 21:51:05.244616,8.754342431761787,0.7490689429780775,0,0.1901384437676104
2026-09-03 21:56:05.244616,8.83771712158809,0.8990209394045702,0,0.10538621372480167
2026-09-03 22:01:05.244616,8.921091811414392,0.5382965155284741,0,0.002257621129581555
2026-09-03 22:06:05.244616,9.004466501240696,0.8945056971454071,0,0.17508812058763118
2026-09-03 22:11:05.244616,9.087841191066998,0.8884727567037365,0,0.10807565155974286
2026-09-03 22:16:05.244616,9.171215880893302,0.6783543940259213,0,0.1000241806952813
2026-09-03 22:21:05.244616,9.254590570719603,0.6884243953131739,0,0.072644152053701
2026-09-03 22:26:05.244616,9.337965260545907,0.8236426981333234,0,0.03480000629538821
2026-09-03 22:31:05.244616,9.421339950372209,0.6188243827223975,0,0.047661568672470345
2026-09-03 22:36:05.244616,9.504714640198513,0.918965835478264,0,0.12012464256213401
2026-09-03 22:41:05.244616,9.588089330024815,0.8590736678466655,0,0.07036893891345891
2026-09-03 22:46:05.244616,9.671464019851117,0.7782279576513462,0,0.00672874407859031
2026-09-03 22:51:05.244616,9.75483870967742,0.8456161796894849,0,0.09505746479824051
2026-09-03 22:56:05.244616,9.838213399503722,0.9683428872478272,0,0.1228659744325245
2026-09-03 23:01:05.244616,9.921588089330026,0.5998842308244359,0,0.0009522739350729115
2026-09-03 23:06:05.244616,10.004962779156328,0.9664383393776814,0,0.16155047054064892
2026-09-03 23:11:05.244616,10.088337468982632,0.9229851719057337,0,0.15253913527731744
2026-09-03 23:16:05.244616,10.171712158808933,0.6613600688230465,0,0.03765006495905493
2026-09-03 23:21:05.244616,10.255086848635237,0.8476850419876238,0,0.09987482776362111
2026-09-03 23:26:05.244616,10.338461538461539,0.8611097243502888,0,0.057668260996948884
2026-09-03 23:31:05.244616,10.421836228287843,0.7323485199937261,0,0.06944513782485562
2026-09-03 23:36:05.244616,10.505210918114145,1.0,0,0.13382574000313696
2026-09-03 23:41:05.244616,10.588585607940448,1.0,0,0.10323976418848435
2026-09-03 23:46:05.244616,10.67196029776675,0.7935204716230313,0,0.0
2026-09-03 23:51:05.244616,10.755334987593052,1.0,0,0.10323976418848435
2026-09-03 23:56:05.244616,10.838709677419356,1.0,0,0.16543634943417407
2026-09-04 00:01:05.244616,10.922084367245658,0.6691273011316519,0,0.035538950082475707
2026-09-04 00:06:05.244616,11.005459057071961,0.9289220998350486,0,0.16543634943417407
2026-09-04 00:11:05.244616,11.088833746898263,1.0,0,0.110826216441756
2026-09-04 00:16:05.244616,11.172208436724567,0.7072696669515366,0,0.042196297273346506
2026-09-04 00:21:05.244616,11.255583126550869,0.915607405453307,0,0.1212460281806651
2026-09-04 00:26:05.244616,11.338957816377173,0.9497617233128668,0,0.09245862054723109
2026-09-04 00:31:05.244616,11.422332506203475,0.7306901643588448,0,0.017581297427513798
2026-09-04 00:36:05.244616,11.505707196029778,0.9849243181678944,0,0.1346549178205776
2026-09-04 00:41:05.244616,11.58908188585608,1.0,0,0.11405460201261441
2026-09-04 00:46:05.244616,11.672456575682384,0.7568151141426656,0,0.037569048295232554
2026-09-04 00:51:05.244616,11.755831265508686,0.9248619034095349,0,0.0962776916413155
2026-09-04 00:56:05.244616,11.839205955334988,0.9493704974252966,0,0.15203866537530586
2026-09-04 01:01:05.244616,11.922580645161291,0.6207845726589232,0,0.025314751287351722
2026-09-04 01:06:05.244616,12.005955334987593,1.0,0,0.1896077136705384
2026-09-04 01:11:05.244616,12.089330024813897,1.0,0,0.08778802222664295
2026-09-04 01:16:05.244616,12.172704714640199,0.8244239555467141,0,0.06755774375743967
2026-09-04 01:21:05.244616,12.256079404466503,0.8648845124851207,0,0.06746314090692668
2026-09-04 01:26:05.244616,12.339454094292805,0.9593502373605675,0,0.012663016295574814
2026-09-04 01:31:05.244616,12.422828784119108,0.839558479893971,0,0.0010754013682079955
2026-09-04 01:36:05.244616,12.50620347394541,0.9615010400969835,0,0.06463198519186214
2026-09-04 01:41:05.244616,12.589578163771714,0.9688224502776953,0,0.019795182845134374
2026-09-04 01:46:05.244616,12.672952853598016,0.9219106744067147,0,0.015588774861152344
2026-09-04 01:51:05.244616,12.75632754342432,1.0,0,0.03904466279664265
2026-09-04 01:56:05.244616,12.839702233250621,1.0,0,0.21471516853908784
2026-09-04 02:01:05.244616,12.923076923076923,0.5705696629218243,0,0.01847034682330878
2026-09-04 02:06:05.244616,13.006451612903227,0.9630593063533824,0,0.14537935816079744
2026-09-04 02:11:05.244616,13.089826302729529,0.8613283792434192,0,0.10472998537474582
2026-09-04 02:16:05.244616,13.173200992555833,0.7535993356038908,0,0.0395779378599313
2026-09-04 02:21:05.244616,13.256575682382135,0.9404842549632818,0,0.1232003321980546
2026-09-04 02:26:05.244616,13.339950372208438,1.0,0,0.12031034498122384
2026-09-04 02:31:05.244616,13.42332506203474,0.6998635650008341,0,0.0
2026-09-04 02:36:05.244616,13.506699751861044,1.0,0,0.12556451095940036
2026-09-04 02:41:05.244616,13.590074441687346,0.9509925869196348,0,0.14716455968762943
2026-09-04 02:46:05.244616,13.67344913151365,0.7056708806247411,0,0.004285215623146321
2026-09-04 02:51:05.244616,13.756823821339951,0.9595630181659275,0,0.14458015912096234
2026-09-04 02:56:05.244616,13.840198511166255,0.9948311988666658,0,0.09724417405002095
2026-09-04 03:01:05.244616,13.923573200992557,0.7650746700658856,0,0.04234585456333678
2026-09-04 03:06:05.244616,14.006947890818859,0.9101394897399923,0,0.03477047761571761
2026-09-04 03:11:05.244616,14.090322580645163,0.8346156252973208,0,0.0790176115653699
2026-09-04 03:16:05.244616,14.173697270471465,0.7521042666092524,0,0.0826921873513396
2026-09-04 03:21:05.244616,14.257071960297768,1.0,0,0.01689871575965296
2026-09-04 03:26:05.244616,14.34044665012407,0.7859016981285584,0,0.1765936031080932
2026-09-04 03:31:05.244616,14.423821339950374,0.6468127937838136,0,0.05393111707936682
2026-09-04 03:36:05.244616,14.507196029776676,0.893763932287292,0,0.1396206421726116
2026-09-04 03:41:05.244616,14.59057071960298,0.9260540781290368,0,0.12561796812196757
2026-09-04 03:46:05.244616,14.673945409429281,0.6425279960433569,0,0.03697296093548158
2026-09-04 03:51:05.244616,14.757320099255585,1.0,0,0.12229092545476294
2026-09-04 03:56:05.244616,14.840694789081887,0.8871098469528828,0,0.11810750155577343
2026-09-04 04:01:05.244616,14.92406947890819,0.7637849968884531,0,0.01932622466912609
2026-09-04 04:06:05.244616,15.007444168734493,0.8484573976146306,0,0.036637417176444476
2026-09-04 04:11:05.244616,15.090818858560795,0.8370598312413421,0,0.1492445538817163
2026-09-04 04:16:05.244616,15.174193548387098,0.549968289851198,0,0.02282228146244586
2026-09-04 04:21:05.244616,15.2575682382134,0.8827043941662338,0,0.1599636517474579
2026-09-04 04:26:05.244616,15.340942928039704,0.8698955933461138,0,0.08150876859518114
2026-09-04 04:31:05.244616,15.424317617866006,0.7196868569758715,0,0.03027226406982808
2026-09-04 04:36:05.244616,15.50769230769231,0.8093510652064576,0,0.012968319654030447
2026-09-04 04:41:05.244616,15.591066997518611,0.6937502176678106,0,0.11354304516298391
2026-09-04 04:46:05.244616,15.674441687344915,0.5822649748804898,0,0.06266340152777256
2026-09-04 04:51:05.244616,15.757816377171217,0.8190770207233558,0,0.10853605532104071
2026-09-04 04:56:05.244616,15.84119106699752,0.7993370855225712,0,0.12072309193135883
2026-09-04 05:01:05.244616,15.924565756823823,0.5776308368606381,0,0.03250659445427745
2026-09-04 05:06:05.244616,16.007940446650124,0.7343238966140163,0,0.04093648486006646
2026-09-04 05:11:05.244616,16.091315136476428,0.659503806580771,0,0.11589280589364559
2026-09-04 05:16:05.244616,16.174689826302732,0.5025382848267251,0,0.03184441365420143
2026-09-04 05:21:05.244616,16.258064516129032,0.7231926338891739,0,0.07952635739365876
2026-09-04 05:26:05.244616,16.341439205955336,0.6615909996140427,0,0.07176659016535036
2026-09-04 05:31:05.244616,16.42481389578164,0.5796594535584731,0,0.024089869631796323
2026-09-04 05:36:05.244616,16.508188585607943,0.61341126035045,0,0.05980024484039825
2026-09-04 05:41:05.244616,16.591563275434243,0.6992599432392697,0,0.08427731784913617
2026-09-04 05:46:05.244616,16.674937965260547,0.4448566246521777,1,0.05640881444433521
2026-09-04 05:51:05.244616,16.75831265508685,0.8120775721279401,0,0.09044755272751676
2026-09-04 05:56:05.244616,16.841687344913154,0.6257517301072112,0,0.14486126521024145
2026-09-04 06:01:05.244616,16.925062034739454,0.5223550417074572,0,0.03194496467499036
2026-09-04 06:06:05.244616,17.008436724565758,0.6896416594571919,0,0.00977687340301664
2026-09-04 06:11:05.244616,17.091811414392062,0.5419087885134904,0,0.09769879165691753
2026-09-04 06:16:05.244616,17.175186104218362,0.49424407614335686,0,0.0712170675796332
2026-09-04 06:21:05.244616,17.258560794044666,0.6843429236727568,0,0.061301699308476953
2026-09-04 06:26:05.244616,17.34193548387097,0.6168474747603108,0,0.08771059826682492
2026-09-04 06:31:05.244616,17.425310173697273,0.508921727139107,0,0.06780553871628736
2026-09-04 06:36:05.244616,17.508684863523573,0.7524585521928855,0,0.0020212246729707783
2026-09-04 06:41:05.244616,17.592059553349877,0.5129641764850486,0,0.15634667062448926
2026-09-04 06:46:05.244616,17.67543424317618,0.43976521094390697,1,0.07960716281522007
2026-09-04 06:51:05.244616,17.758808933002484,0.6721785021154887,0,0.08832107403151851
2026-09-04 06:56:05.244616,17.842183622828784,0.616407359006944,0,0.24679054498761438
2026-09-04 07:01:05.244616,17.925558312655088,0.17859741214025993,1,0.1394016831349461
2026-09-04 07:06:05.244616,18.008933002481392,0.3376039927370518,1,0.11746810503977118
2026-09-04 07:11:05.244616,18.092307692307696,0.4135336222198023,1,0.004502215369888485
2026-09-04 07:16:05.244616,18.175682382133996,0.3285995619972748,1,0.11160224231766597
2026-09-04 07:21:05.244616,18.2590570719603,0.6367381068551342,0,0.08693977383502216
2026-09-04 07:26:05.244616,18.342431761786603,0.5024791096673191,0,0.11859242935072328
2026-09-04 07:31:05.244616,18.425806451612903,0.39955324815368765,1,0.05250292641700416
2026-09-04 07:36:05.244616,18.509181141439207,0.3974732568333108,1,0.026660747889458436
2026-09-04 07:41:05.244616,18.59255583126551,0.4528747439326045,0,0.031140350058834976
2026-09-04 07:46:05.244616,18.675930521091814,0.33519255671564085,1,0.003084595928232542
2026-09-04 07:51:05.244616,18.759305210918114,0.44670555207613943,1,0.003173585226530218
2026-09-04 07:56:05.244616,18.842679900744418,0.3415397271687013,1,0.15072536838110837
2026-09-04 08:01:05.244616,18.926054590570722,0.1452548153139227,1,0.0067211108961526544
2026-09-04 08:06:05.244616,19.009429280397026,0.3549819489610066,1,0.09416193627331199
2026-09-04 08:11:05.244616,19.092803970223326,0.3335786878605467,1,0.1774909744805033
2026-09-04 08:16:05.244616,19.17617866004963,0.0,1,0.06150705535513759
2026-09-04 08:21:05.244616,19.259553349875933,0.45659279857082186,0,0.11984450601012384
2026-09-04 08:26:05.244616,19.342928039702233,0.23968901202024767,1,0.1833097564231152
2026-09-04 08:31:05.244616,19.426302729528537,0.08997328572459148,1,0.08107982385519527
2026-09-04 08:36:05.244616,19.50967741935484,0.4018486597306382,1,0.14194591506111948
2026-09-04 08:41:05.244616,19.593052109181144,0.37386511584683046,1,0.13236519608605923
2026-09-04 08:46:05.244616,19.676426799007444,0.13711826755851977,1,0.03729870709222871
2026-09-04 08:51:05.244616,19.759801488833748,0.4484625300312879,1,0.041564174003133725
2026-09-04 08:56:05.244616,19.843176178660052,0.22024661556478722,1,0.1704664725498452
2026-09-04 09:01:05.244616,19.926550868486355,0.10752958493159748,1,0.060946459725807575
2026-09-04 09:06:05.244616,20.009925558312656,0.3421395350164024,1,0.016177617887304596
2026-09-04 09:11:05.244616,20.09330024813896,0.13988482070620667,1,0.13777792412835077
2026-09-04 09:16:05.244616,20.176674937965263,0.0665836867597008,1,0.12191704583369548
2026-09-04 09:21:05.244616,20.260049627791567,0.3837189123735976,1,0.09168773355088221
2026-09-04 09:26:05.244616,20.343424317617867,0.24995915386146522,1,0.15115432200741194
2026-09-04 09:31:05.244616,20.42679900744417,0.08141026835877374,1,0.02721748005225963
2026-09-04 09:36:05.244616,20.510173697270474,0.19552419375694596,1,0.08934028891868906
2026-09-04 09:41:05.244616,20.593548387096774,0.26009084619615186,1,0.09776209687847298
2026-09-04 09:46:05.244616,20.676923076923078,0.0,1,0.05373797334951971
2026-09-04 09:51:05.244616,20.76029776674938,0.3675667928951913,1,0.05962563590099483
2026-09-04 09:56:05.244616,20.843672456575685,0.11925127180198966,1,0.15958213777310903
2026-09-04 10:01:05.244616,20.927047146401986,0.048402517348973245,1,0.07455044910471408
2026-09-04 10:06:05.244616,21.01042183622829,0.2683521700114178,1,0.012443145117925103
2026-09-04 10:11:05.244616,21.093796526054593,0.07328880758482345,1,0.1341760850057089
2026-09-04 10:16:05.244616,21.177171215880897,0.0,1,0.14453961085499367
2026-09-04 10:21:05.244616,21.260545905707197,0.3623680292948108,1,0.08179522503772102
2026-09-04 10:26:05.244616,21.3439205955335,0.16359045007544204,1,0.1811840146474054
2026-09-04 10:31:05.244616,21.427295285359804,0.0,1,0.05819496282393147
2026-09-04 10:36:05.244616,21.510669975186104,0.279980375723305,1,0.021977335337120103
2026-09-04 10:41:05.244616,21.594044665012408,0.04395467067424021,1,0.12272439670400487
2026-09-04 10:46:05.244616,21.67741935483871,0.03453158231529524,1,0.1189042853201066
2026-09-04 10:51:05.244616,21.760794044665015,0.2817632413144534,1,0.009254020566933547
2026-09-04 10:56:05.244616,21.844168734491316,0.016023541181428146,1,0.1408816206572267
2026-09-04 11:01:05.244616,21.92754342431762,0.0,1,0.09177565945433101
2026-09-04 11:06:05.244616,22.010918114143923,0.19957486009009018,1,0.035906847101308155
2026-09-04 11:11:05.244616,22.094292803970227,0.07181369420261631,1,0.09978743004504509
2026-09-04 11:16:05.244616,22.177667493796527,0.0,1,0.10373913257958123
2026-09-04 11:21:05.244616,22.26104218362283,0.27929195936177875,1,0.013222783060057742
2026-09-04 11:26:05.244616,22.344416873449134,0.026445566120115484,1,0.13964597968088938
2026-09-04 11:31:05.244616,22.427791563275434,0.0,1,0.013222783060057742
2026-09-04 11:36:05.244616,22.511166253101738,0.0,1,0.043288799660093025
2026-09-04 11:41:05.244616,22.59454094292804,0.08657759932018605,1,0.0
2026-09-04 11:46:05.244616,22.677915632754345,0.0,1,0.03144139544111843
2026-09-04 11:51:05.244616,22.761290322580646,0.1494603902024229,1,0.005121637747059317
2026-09-04 11:56:05.244616,22.84466501240695,0.010243275494118634,1,0.07473019510121146
2026-09-04 12:01:05.244616,22.928039702233253,0.0,1,0.03640221028154909
2026-09-04 12:06:05.244616,23.011414392059557,0.0830476960572168,1,0.0
2026-09-04 12:11:05.244616,23.094789081885857,0.0,1,0.0415238480286084
2026-09-04 12:16:05.244616,23.17816377171216,0.0,1,0.09833366814741773
2026-09-04 12:21:05.244616,23.261538461538464,0.19666733629483546,1,0.0
2026-09-04 12:26:05.244616,23.344913151364768,0.0,1,0.09833366814741773
2026-09-04 12:31:05.244616,23.428287841191068,0.0,1,0.03847019706604736
2026-09-04 12:36:05.244616,23.51166253101737,0.07694039413209472,1,0.0
2026-09-04 12:41:05.244616,23.595037220843675,0.0,1,0.03847019706604736
2026-09-04 12:46:05.244616,23.678411910669976,0.0,1,0.08196519617831288
2026-09-04 12:51:05.244616,23.76178660049628,0.16393039235662576,1,0.0
2026-09-04 12:56:05.244616,23.845161290322583,0.0,1,0.08196519617831288
2026-09-04 13:01:05.244616,23.928535980148887,0.0,1,0.032572365188398865
2026-09-04 13:06:05.244616,24.011910669975187,0.06514473037679773,1,0.0
2026-09-04 13:11:05.244616,24.09528535980149,0.0,1,0.032572365188398865
2026-09-04 13:16:05.244616,24.178660049627794,0.0,1,0.0954079033040035
2026-09-04 13:21:05.244616,24.262034739454098,0.190815806608007,1,0.0
2026-09-04 13:26:05.244616,24.345409429280398,0.0,1,0.0954079033040035
2026-09-04 13:31:05.244616,24.4287841191067,0.0,1,0.07298005236392911
2026-09-04 13:36:05.244616,24.512158808933005,0.14596010472785823,1,0.019494466081958713
2026-09-04 13:41:05.244616,24.595533498759306,0.038988932163917425,1,0.07298005236392911
2026-09-04 13:46:05.244616,24.67890818858561,0.0,1,0.08938153632197693
2026-09-04 13:51:05.244616,24.762282878411913,0.21775200480787127,1,0.01511981537460444
2026-09-04 13:56:05.244616,24.845657568238217,0.03023963074920888,1,0.10887600240393563
2026-09-04 14:01:05.244616,24.929032258064517,0.0,1,0.07349575218676391
2026-09-04 14:06:05.244616,25.01240694789082,0.1772311351227367,1,0.02751303661110939
2026-09-04 14:11:05.244616,25.095781637717124,0.05502607322221878,1,0.08861556756136835
2026-09-04 14:16:05.244616,25.179156327543428,0.0,1,0.03513457633922472
2026-09-04 14:21:05.244616,25.262531017369728,0.12529522590066822,1,0.0
2026-09-04 14:26:05.244616,25.34590570719603,0.0,1,0.030232645425117735
2026-09-04 14:31:05.244616,25.429280397022335,0.06482993505043275,1,0.08915231914405233
2026-09-04 14:36:05.244616,25.51265508684864,0.17830463828810467,1,0.011060027501389798
2026-09-04 14:41:05.244616,25.59602977667494,0.04270988004765315,1,0.08915231914405233
2026-09-04 14:46:05.244616,25.679404466501243,0.0,1,0.08900270449102529
2026-09-04 14:51:05.244616,25.762779156327547,0.22071528902970372,1,0.0
2026-09-04 14:56:05.244616,25.846153846153847,0.0,1,0.11035764451485186
2026-09-04 15:01:05.244616,25.92952853598015,0.0,1,0.18193826463103635
2026-09-04 15:06:05.244616,26.012903225806454,0.3638765292620727,1,0.024129560072473542
2026-09-04 15:11:05.244616,26.096277915632758,0.048259120144947085,1,0.08041988111080828
2026-09-04 15:16:05.244616,26.179652605459058,0.20303676704045615,1,0.14659380484305926
2026-09-04 15:21:05.244616,26.26302729528536,0.3414467298310656,1,0.08435195606789701
2026-09-04 15:26:05.244616,26.346401985111665,0.03433285490466212,1,0.1707233649155328
2026-09-04 15:31:05.244616,26.42977667493797,0.0,1,0.10861891360824734
2026-09-04 15:36:05.244616,26.51315136476427,0.2515706821211568,1,0.05762514564655496
2026-09-04 15:41:05.244616,26.596526054590573,0.11525029129310992,1,0.09067934028751923
2026-09-04 15:46:05.244616,26.679900744416877,0.07021200154611834,1,0.006125995596999272
2026-09-04 15:51:05.244616,26.763275434243177,0.12750228248710846,1,0.05651014126598612
2026-09-04 15:56:05.244616,26.84665012406948,0.18323228407809058,1,0.005054064917385165
2026-09-04 16:01:05.244616,26.930024813895784,0.1376104123218788,1,0.05341103345133914
